   Time             I(L0)             V0              
 9.928000000E-003  3.712392034E+001  4.930596212E+001 
 9.929000000E-003  3.763198372E+001  4.968536446E+001 
 9.930000000E-003  3.746342411E+001  5.002474902E+001 
 9.931000000E-003  3.729408169E+001  5.032556795E+001 
 9.932000000E-003  3.712380578E+001  5.057793053E+001 
 9.933000000E-003  3.695275281E+001  5.078604874E+001 
 9.934000000E-003  3.678106561E+001  5.095377805E+001 
 9.935000000E-003  3.660887453E+001  5.108464754E+001 
 9.936000000E-003  3.643629852E+001  5.118188745E+001 
 9.937000000E-003  3.626344609E+001  5.124845447E+001 
 9.938000000E-003  3.609041620E+001  5.128705486E+001 
 9.939000000E-003  3.591729905E+001  5.130016559E+001 
 9.940000000E-003  3.574417684E+001  5.129005375E+001 
 9.941000000E-003  3.557112446E+001  5.125879427E+001 
 9.942000000E-003  3.539821006E+001  5.120828616E+001 
 9.943000000E-003  3.522549569E+001  5.114026738E+001 
 9.944000000E-003  3.505303774E+001  5.105632847E+001 
 9.945000000E-003  3.488088751E+001  5.095792500E+001 
 9.946000000E-003  3.470909156E+001  5.084638896E+001 
 9.947000000E-003  3.453769215E+001  5.072293923E+001 
 9.948000000E-003  3.436672761E+001  5.058869113E+001 
 9.949000000E-003  3.419623266E+001  5.044466519E+001 
 9.950000000E-003  3.402623873E+001  5.029179514E+001 
 9.951000000E-003  3.385677423E+001  5.013093526E+001 
 9.952000000E-003  3.368786480E+001  4.996286709E+001 
 9.953000000E-003  3.351953356E+001  4.978830559E+001 
 9.954000000E-003  3.335180133E+001  4.960790477E+001 
 9.955000000E-003  3.318468680E+001  4.942226283E+001 
 9.956000000E-003  3.301820673E+001  4.923192688E+001 
 9.957000000E-003  3.285237614E+001  4.903739729E+001 
 9.958000000E-003  3.268720839E+001  4.883913158E+001 
 9.959000000E-003  3.252271539E+001  4.863754812E+001 
 9.960000000E-003  3.235890770E+001  4.843302938E+001 
 9.961000000E-003  3.295518391E+001  4.829681920E+001 
 9.962000000E-003  3.355170005E+001  4.824677454E+001 
 9.963000000E-003  3.414822444E+001  4.825661149E+001 
 9.964000000E-003  3.474458888E+001  4.834155145E+001 
 9.965000000E-003  3.534055125E+001  4.849486153E+001 
 9.966000000E-003  3.593589121E+001  4.871037977E+001 
 9.967000000E-003  3.653040831E+001  4.898246689E+001 
 9.968000000E-003  3.712392034E+001  4.930596212E+001 
 9.969000000E-003  3.763198372E+001  4.968536446E+001 
 9.970000000E-003  3.746342411E+001  5.002474902E+001 
 9.971000000E-003  3.729408169E+001  5.032556795E+001 
 9.972000000E-003  3.712380578E+001  5.057793053E+001 
 9.973000000E-003  3.695275281E+001  5.078604874E+001 
 9.974000000E-003  3.678106561E+001  5.095377805E+001 
 9.975000000E-003  3.660887453E+001  5.108464754E+001 
 9.976000000E-003  3.643629852E+001  5.118188745E+001 
 9.977000000E-003  3.626344609E+001  5.124845447E+001 
 9.978000000E-003  3.609041620E+001  5.128705486E+001 
 9.979000000E-003  3.591729905E+001  5.130016559E+001 
 9.980000000E-003  3.574417684E+001  5.129005375E+001 
 9.981000000E-003  3.557112446E+001  5.125879427E+001 
 9.982000000E-003  3.539821006E+001  5.120828616E+001 
 9.983000000E-003  3.522549569E+001  5.114026738E+001 
 9.984000000E-003  3.505303774E+001  5.105632847E+001 
 9.985000000E-003  3.488088751E+001  5.095792500E+001 
 9.986000000E-003  3.470909156E+001  5.084638896E+001 
 9.987000000E-003  3.453769215E+001  5.072293923E+001 
 9.988000000E-003  3.436672761E+001  5.058869113E+001 
 9.989000000E-003  3.419623266E+001  5.044466519E+001 
 9.990000000E-003  3.402623873E+001  5.029179514E+001 
 9.991000000E-003  3.385677423E+001  5.013093526E+001 
 9.992000000E-003  3.368786480E+001  4.996286709E+001 
 9.993000000E-003  3.351953356E+001  4.978830559E+001 
 9.994000000E-003  3.335180133E+001  4.960790477E+001 
 9.995000000E-003  3.318468680E+001  4.942226283E+001 
 9.996000000E-003  3.301820673E+001  4.923192688E+001 
 9.997000000E-003  3.285237614E+001  4.903739729E+001 
 9.998000000E-003  3.268720839E+001  4.883913158E+001 
 9.999000000E-003  3.252271539E+001  4.863754812E+001 
 1.000000000E-002  3.235890770E+001  4.843302938E+001 
