   Time             I(L0)             VC                V0                d               
 9.499000000E-003  3.608037437E+001  2.222222220E-001  5.152791429E+001  2.226334230E-001 
 9.500000000E-003  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099486E-001 
 9.501000000E-003  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920085E-001 
 9.502000000E-003  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794530E-001 
 9.503000000E-003  3.538548822E+001  2.222222220E-001  5.136891615E+001  2.225721435E-001 
 9.504000000E-003  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699515E-001 
 9.505000000E-003  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727577E-001 
 9.506000000E-003  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804513E-001 
 9.507000000E-003  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929293E-001 
 9.508000000E-003  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100958E-001 
 9.509000000E-003  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318615E-001 
 9.510000000E-003  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581430E-001 
 9.511000000E-003  3.401061881E+001  2.222222220E-001  5.035694123E+001  2.226888624E-001 
 9.512000000E-003  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239470E-001 
 9.513000000E-003  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633285E-001 
 9.514000000E-003  3.350336711E+001  2.222222220E-001  4.983197405E+001  2.228069429E-001 
 9.515000000E-003  3.333549756E+001  2.222222220E-001  4.964561106E+001  2.228547301E-001 
 9.516000000E-003  3.316826496E+001  2.222222220E-001  4.945452234E+001  2.229066336E-001 
 9.517000000E-003  3.300168442E+001  2.222222220E-001  4.925921139E+001  2.229626002E-001 
 9.518000000E-003  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225795E-001 
 9.519000000E-003  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865241E-001 
 9.520000000E-003  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543891E-001 
 9.521000000E-003  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261317E-001 
 9.522000000E-003  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842787E-001 
 9.523000000E-003  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233742E-001 
 9.524000000E-003  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485395E-001 
 9.525000000E-003  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551002E-001 
 9.526000000E-003  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435426E-001 
 9.527000000E-003  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143177E-001 
 9.528000000E-003  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678438E-001 
 9.529000000E-003  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045092E-001 
 9.530000000E-003  3.763327447E+001  2.222222220E-001  5.024006338E+001  2.231220055E-001 
 9.531000000E-003  3.746320132E+001  2.222222220E-001  5.054327275E+001  2.230429450E-001 
 9.532000000E-003  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681045E-001 
 9.533000000E-003  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005356E-001 
 9.534000000E-003  3.694795164E+001  2.222222220E-001  5.117691738E+001  2.228399551E-001 
 9.535000000E-003  3.677500524E+001  2.222222220E-001  5.130910035E+001  2.227861021E-001 
 9.536000000E-003  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387359E-001 
 9.537000000E-003  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976346E-001 
 9.538000000E-003  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625934E-001 
 9.539000000E-003  3.608037437E+001  2.222222220E-001  5.152791429E+001  2.226334230E-001 
 9.540000000E-003  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099486E-001 
 9.541000000E-003  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920085E-001 
 9.542000000E-003  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794530E-001 
 9.543000000E-003  3.538548822E+001  2.222222220E-001  5.136891615E+001  2.225721435E-001 
 9.544000000E-003  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699515E-001 
 9.545000000E-003  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727577E-001 
 9.546000000E-003  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804513E-001 
 9.547000000E-003  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929293E-001 
 9.548000000E-003  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100958E-001 
 9.549000000E-003  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318615E-001 
 9.550000000E-003  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581430E-001 
 9.551000000E-003  3.401061881E+001  2.222222220E-001  5.035694123E+001  2.226888624E-001 
 9.552000000E-003  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239470E-001 
 9.553000000E-003  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633285E-001 
 9.554000000E-003  3.350336711E+001  2.222222220E-001  4.983197405E+001  2.228069429E-001 
 9.555000000E-003  3.333549755E+001  2.222222220E-001  4.964561106E+001  2.228547301E-001 
 9.556000000E-003  3.316826496E+001  2.222222220E-001  4.945452234E+001  2.229066336E-001 
 9.557000000E-003  3.300168442E+001  2.222222220E-001  4.925921139E+001  2.229626002E-001 
 9.558000000E-003  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225795E-001 
 9.559000000E-003  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865241E-001 
 9.560000000E-003  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543891E-001 
 9.561000000E-003  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261317E-001 
 9.562000000E-003  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842787E-001 
 9.563000000E-003  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233742E-001 
 9.564000000E-003  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485395E-001 
 9.565000000E-003  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551002E-001 
 9.566000000E-003  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435426E-001 
 9.567000000E-003  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143177E-001 
 9.568000000E-003  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678438E-001 
 9.569000000E-003  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045092E-001 
 9.570000000E-003  3.763327447E+001  2.222222220E-001  5.024006338E+001  2.231220055E-001 
 9.571000000E-003  3.746320132E+001  2.222222220E-001  5.054327275E+001  2.230429450E-001 
 9.572000000E-003  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681045E-001 
 9.573000000E-003  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005356E-001 
 9.574000000E-003  3.694795164E+001  2.222222220E-001  5.117691738E+001  2.228399551E-001 
 9.575000000E-003  3.677500524E+001  2.222222220E-001  5.130910035E+001  2.227861021E-001 
 9.576000000E-003  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387359E-001 
 9.577000000E-003  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976346E-001 
 9.578000000E-003  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625934E-001 
 9.579000000E-003  3.608037437E+001  2.222222220E-001  5.152791429E+001  2.226334230E-001 
 9.580000000E-003  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099486E-001 
 9.581000000E-003  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920085E-001 
 9.582000000E-003  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794530E-001 
 9.583000000E-003  3.538548822E+001  2.222222220E-001  5.136891615E+001  2.225721435E-001 
 9.584000000E-003  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699515E-001 
 9.585000000E-003  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727577E-001 
 9.586000000E-003  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804513E-001 
 9.587000000E-003  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929293E-001 
 9.588000000E-003  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100958E-001 
 9.589000000E-003  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318615E-001 
 9.590000000E-003  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581430E-001 
 9.591000000E-003  3.401061881E+001  2.222222220E-001  5.035694123E+001  2.226888624E-001 
 9.592000000E-003  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239470E-001 
 9.593000000E-003  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633285E-001 
 9.594000000E-003  3.350336711E+001  2.222222220E-001  4.983197405E+001  2.228069429E-001 
 9.595000000E-003  3.333549755E+001  2.222222220E-001  4.964561106E+001  2.228547301E-001 
 9.596000000E-003  3.316826496E+001  2.222222220E-001  4.945452234E+001  2.229066336E-001 
 9.597000000E-003  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626002E-001 
 9.598000000E-003  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225795E-001 
 9.599000000E-003  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865241E-001 
 9.600000000E-003  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543891E-001 
 9.601000000E-003  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261317E-001 
 9.602000000E-003  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842787E-001 
 9.603000000E-003  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233742E-001 
 9.604000000E-003  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485395E-001 
 9.605000000E-003  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551002E-001 
 9.606000000E-003  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435426E-001 
 9.607000000E-003  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143177E-001 
 9.608000000E-003  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678438E-001 
 9.609000000E-003  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045092E-001 
 9.610000000E-003  3.763327447E+001  2.222222220E-001  5.024006338E+001  2.231220055E-001 
 9.611000000E-003  3.746320132E+001  2.222222220E-001  5.054327275E+001  2.230429450E-001 
 9.612000000E-003  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681045E-001 
 9.613000000E-003  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005356E-001 
 9.614000000E-003  3.694795164E+001  2.222222220E-001  5.117691738E+001  2.228399551E-001 
 9.615000000E-003  3.677500524E+001  2.222222220E-001  5.130910035E+001  2.227861021E-001 
 9.616000000E-003  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387359E-001 
 9.617000000E-003  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976346E-001 
 9.618000000E-003  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625934E-001 
 9.619000000E-003  3.608037437E+001  2.222222220E-001  5.152791429E+001  2.226334230E-001 
 9.620000000E-003  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099486E-001 
 9.621000000E-003  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920085E-001 
 9.622000000E-003  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794530E-001 
 9.623000000E-003  3.538548822E+001  2.222222220E-001  5.136891615E+001  2.225721435E-001 
 9.624000000E-003  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699515E-001 
 9.625000000E-003  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727577E-001 
 9.626000000E-003  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804513E-001 
 9.627000000E-003  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929293E-001 
 9.628000000E-003  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100958E-001 
 9.629000000E-003  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318615E-001 
 9.630000000E-003  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581430E-001 
 9.631000000E-003  3.401061881E+001  2.222222220E-001  5.035694123E+001  2.226888624E-001 
 9.632000000E-003  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239470E-001 
 9.633000000E-003  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633285E-001 
 9.634000000E-003  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069429E-001 
 9.635000000E-003  3.333549755E+001  2.222222220E-001  4.964561106E+001  2.228547301E-001 
 9.636000000E-003  3.316826496E+001  2.222222220E-001  4.945452234E+001  2.229066336E-001 
 9.637000000E-003  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626002E-001 
 9.638000000E-003  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225795E-001 
 9.639000000E-003  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865241E-001 
 9.640000000E-003  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543891E-001 
 9.641000000E-003  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261317E-001 
 9.642000000E-003  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842787E-001 
 9.643000000E-003  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233742E-001 
 9.644000000E-003  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485395E-001 
 9.645000000E-003  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551002E-001 
 9.646000000E-003  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435426E-001 
 9.647000000E-003  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143177E-001 
 9.648000000E-003  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678438E-001 
 9.649000000E-003  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045092E-001 
 9.650000000E-003  3.763327447E+001  2.222222220E-001  5.024006338E+001  2.231220055E-001 
 9.651000000E-003  3.746320132E+001  2.222222220E-001  5.054327275E+001  2.230429450E-001 
 9.652000000E-003  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681045E-001 
 9.653000000E-003  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005356E-001 
 9.654000000E-003  3.694795164E+001  2.222222220E-001  5.117691738E+001  2.228399551E-001 
 9.655000000E-003  3.677500524E+001  2.222222220E-001  5.130910035E+001  2.227861021E-001 
 9.656000000E-003  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387359E-001 
 9.657000000E-003  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976346E-001 
 9.658000000E-003  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625934E-001 
 9.659000000E-003  3.608037437E+001  2.222222220E-001  5.152791429E+001  2.226334230E-001 
 9.660000000E-003  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099486E-001 
 9.661000000E-003  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920085E-001 
 9.662000000E-003  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794530E-001 
 9.663000000E-003  3.538548822E+001  2.222222220E-001  5.136891615E+001  2.225721435E-001 
 9.664000000E-003  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699515E-001 
 9.665000000E-003  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727577E-001 
 9.666000000E-003  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804513E-001 
 9.667000000E-003  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929293E-001 
 9.668000000E-003  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100958E-001 
 9.669000000E-003  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318615E-001 
 9.670000000E-003  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581430E-001 
 9.671000000E-003  3.401061881E+001  2.222222220E-001  5.035694123E+001  2.226888624E-001 
 9.672000000E-003  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239470E-001 
 9.673000000E-003  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633285E-001 
 9.674000000E-003  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069429E-001 
 9.675000000E-003  3.333549755E+001  2.222222220E-001  4.964561106E+001  2.228547301E-001 
 9.676000000E-003  3.316826496E+001  2.222222220E-001  4.945452234E+001  2.229066336E-001 
 9.677000000E-003  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626002E-001 
 9.678000000E-003  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225795E-001 
 9.679000000E-003  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865241E-001 
 9.680000000E-003  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543891E-001 
 9.681000000E-003  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261317E-001 
 9.682000000E-003  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842787E-001 
 9.683000000E-003  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233742E-001 
 9.684000000E-003  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485395E-001 
 9.685000000E-003  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551002E-001 
 9.686000000E-003  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435426E-001 
 9.687000000E-003  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143177E-001 
 9.688000000E-003  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678438E-001 
 9.689000000E-003  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045092E-001 
 9.690000000E-003  3.763327447E+001  2.222222220E-001  5.024006338E+001  2.231220055E-001 
 9.691000000E-003  3.746320132E+001  2.222222220E-001  5.054327275E+001  2.230429450E-001 
 9.692000000E-003  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681045E-001 
 9.693000000E-003  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005356E-001 
 9.694000000E-003  3.694795164E+001  2.222222220E-001  5.117691738E+001  2.228399551E-001 
 9.695000000E-003  3.677500524E+001  2.222222220E-001  5.130910035E+001  2.227861021E-001 
